node1,node2,CN,JC,AA,RA,PA,label
1448,1515,6,0.043795620437956206,1.1742421929603342,0.03706742278726133,3132,0
1346,1960,0,0.0,0,0,544,0
692,1559,1,0.01282051282051282,0.19538905998164785,0.005988023952095809,1404,0
100,507,4,0.03007518796992481,0.8128715957555681,0.0318419594752839,3360,0
293,349,0,0.0,0,0,760,0
479,2037,1,0.008064516129032258,0.20815895490223127,0.00819672131147541,2184,0
469,1247,4,0.043478260869565216,0.8258146160395926,0.03304391784325844,1980,0
535,808,4,0.03389830508474576,0.8495579072793735,0.04069881658196876,3321,0
766,1134,3,0.017045454545454544,0.5626763282167415,0.015929818562923213,4588,0
103,2052,12,0.06521739130434782,2.4933244797627276,0.10157413998892552,9460,0
1214,1421,2,0.019417475728155338,0.4336437806697077,0.02389248382279741,1196,0
1546,1773,20,0.06734006734006734,3.9834719931779476,0.14025498673166417,22572,0
547,1598,0,0.0,0,0,573,0
320,2023,0,0.0,0,0,424,0
1753,1798,2,0.024390243902439025,0.38620185367850884,0.011301044634377966,1755,0
153,1390,1,0.0055248618784530384,0.21443402172070247,0.009433962264150943,2952,0
338,1274,0,0.0,0,0,3536,0
223,1251,0,0.0,0,0,288,0
242,1473,10,0.03816793893129771,1.9571270727631491,0.06810837516371337,11440,0
426,1287,4,0.03305785123966942,0.7904751490948719,0.027427252871133657,3876,0
149,1866,0,0.0,0,0,1079,0
236,301,0,0.0,0,0,680,0
1615,2011,4,0.03278688524590164,0.8580021648530715,0.04062063318731438,3953,0
1922,1943,0,0.0,0,0,312,0
10,2008,0,0.0,0,0,340,0
211,1769,0,0.0,0,0,0,0
574,917,0,0.0,0,0,207,0
199,1116,1,0.00641025641025641,0.18927909112429256,0.005076142131979695,2256,0
330,1604,4,0.034782608695652174,0.8406491653598628,0.036086989933143784,3430,0
592,1083,0,0.0,0,0,372,0
962,1869,2,0.022222222222222223,0.470463693142703,0.02917720287881735,2080,0
460,1858,0,0.0,0,0,150,0
247,508,1,0.009345794392523364,0.24954251462921184,0.01818181818181818,515,0
1001,1238,1,0.01818181818181818,0.18493956587030455,0.004484304932735426,559,0
654,1221,0,0.0,0,0,65,0
142,1556,2,0.028985507246376812,0.3497301989001316,0.006583476764199656,880,0
246,1373,0,0.0,0,0,144,0
1279,1590,1,0.005235602094240838,0.21153331149217683,0.008849557522123894,567,0
1552,1909,1,0.006993006993006993,0.24842549839846914,0.017857142857142856,5175,0
1403,1498,9,0.04864864864864865,1.815467658917584,0.06962859132896931,9213,0
159,532,3,0.015463917525773196,0.615163305529903,0.028138108580054694,3060,0
1562,1624,1,0.00684931506849315,0.19802544836217253,0.00641025641025641,4346,0
870,1703,1,0.0125,0.19039374352829713,0.005235602094240838,1628,0
525,1613,0,0.0,0,0,484,0
1146,1701,6,0.04054054054054054,1.243281834223372,0.05024478130088263,5808,0
685,1737,1,0.016129032258064516,0.19878985003420896,0.006535947712418301,686,0
616,735,11,0.040892193308550186,2.184880621125329,0.07731568275721196,16119,0
122,586,1,0.009708737864077669,0.20295281385904423,0.007246376811594203,588,0
154,244,0,0.0,0,0,44,0
785,1373,3,0.038461538461538464,0.5777577318847638,0.016705616951638563,1368,0
978,1935,0,0.0,0,0,190,0
629,844,4,0.025477707006369428,0.7993007550835028,0.027572844981728142,6298,0
631,1045,1,0.009615384615384616,0.16857024084505,0.002652519893899204,2484,0
237,1798,1,0.009615384615384616,0.20207082625776437,0.0070921985815602835,2574,0
710,1956,1,0.02,0.18008414876913165,0.003875968992248062,578,0
810,2047,2,0.019801980198019802,0.354195935601105,0.007756350162939154,2610,0
1346,1600,2,0.021505376344086023,0.38234861156548766,0.0126722385362548,1836,0
157,787,0,0.0,0,0,208,0
1155,1490,0,0.0,0,0,0,0
728,1381,0,0.0,0,0,44,0
545,853,8,0.044444444444444446,1.682197950361035,0.07790144350749696,6132,0
672,1278,0,0.0,0,0,560,0
1117,1793,11,0.05069124423963134,2.2037029343860173,0.07654226998994326,9860,0
1332,1643,1,0.14285714285714285,0.30341307554227914,0.037037037037037035,7,0
381,791,2,0.014285714285714285,0.418889006795492,0.019760445989954186,2737,0
106,290,8,0.05333333333333334,1.5679417519674266,0.05098747711645417,5841,0
359,1768,3,0.02702702702702703,0.6630970261194569,0.03349680170575693,3149,0
941,1653,0,0.0,0,0,576,0
357,1335,0,0.0,0,0,92,0
394,1544,0,0.0,0,0,360,0
272,759,1,0.0048543689320388345,0.32351545314867247,0.045454545454545456,2880,0
104,1870,0,0.0,0,0,387,0
395,787,0,0.0,0,0,22,0
330,881,0,0.0,0,0,98,0
1353,1728,3,0.016574585635359115,0.5640576833953561,0.014752159605100783,7239,0
158,2046,0,0.0,0,0,589,0
161,568,0,0.0,0,0,203,0
88,1024,1,0.019230769230769232,0.24136313830927508,0.015873015873015872,570,0
328,942,11,0.05263157894736842,2.3482783219762258,0.10632462574233655,9796,0
1136,1318,1,0.006622516556291391,0.19340549181849295,0.005681818181818182,2176,0
1371,1811,0,0.0,0,0,1040,0
34,1423,0,0.0,0,0,68,0
1105,1796,0,0.0,0,0,335,0
1261,1767,0,0.0,0,0,728,0
301,1732,1,0.007194244604316547,0.1722612833903924,0.0030120481927710845,1056,0
1754,1806,5,0.024752475247524754,1.000023140868329,0.03487773997979774,6290,0
750,1721,0,0.0,0,0,14,0
607,884,0,0.0,0,0,66,0
560,1830,0,0.0,0,0,104,0
1975,2047,3,0.03225806451612903,0.6743998047230048,0.0424373606191788,2295,0
4,1339,0,0.0,0,0,710,0
1237,1483,2,0.005763688760806916,0.49591389648750095,0.03842077371489136,3060,0
747,862,1,0.015151515151515152,0.17155761360662464,0.0029411764705882353,1050,0
1080,1661,16,0.064,3.136883137853669,0.10351725034871939,15925,0
200,1426,1,0.00909090909090909,0.18891789404024137,0.005025125628140704,1188,0
517,787,0,0.0,0,0,304,0
410,1866,1,0.011494252873563218,0.20511990258137494,0.007633587786259542,415,0
512,903,0,0.0,0,0,1267,0
667,1850,3,0.022727272727272728,0.549417511987261,0.01288780645796738,4346,0
342,1351,0,0.0,0,0,1400,0
177,543,0,0.0,0,0,100,0
1614,1667,16,0.05574912891986063,3.0848875240412306,0.09929792439414958,19412,0
350,1609,0,0.0,0,0,300,0
340,390,0,0.0,0,0,2352,0
234,1361,0,0.0,0,0,0,0
794,1743,0,0.0,0,0,468,0
136,1944,3,0.026785714285714284,0.6745281920372413,0.03776477146042363,3034,0
453,679,1,0.007352941176470588,0.22886186853915486,0.012658227848101266,2800,0
428,805,1,0.006172839506172839,0.1921596300948879,0.005494505494505495,636,0
161,1176,0,0.0,0,0,210,0
1242,1829,0,0.0,0,0,21,0
0,214,2,0.020833333333333332,0.3755141038943014,0.010311318265763786,1032,0
46,148,2,0.020202020202020204,0.449682155864731,0.02435897435897436,2548,0
739,1146,5,0.034482758620689655,0.9685380569598059,0.029075999458999153,5544,0
456,1423,0,0.0,0,0,41,0
1035,1602,1,0.014084507042253521,0.22449978268220952,0.011627906976744186,512,0
299,1941,2,0.023529411764705882,0.42952407709715457,0.019609529543304378,702,0
475,623,0,0.0,0,0,13,0
290,527,4,0.045454545454545456,0.7616666965483039,0.022369523418166944,1947,0
846,1464,1,0.011235955056179775,0.18909786404425666,0.005050505050505051,2025,0
780,1927,0,0.0,0,0,704,0
43,899,0,0.0,0,0,560,0
112,198,0,0.0,0,0,152,0
35,446,0,0.0,0,0,384,0
875,1788,1,0.009345794392523364,0.22630370469475658,0.012048192771084338,2340,0
730,1188,1,0.02564102564102564,0.2064329849677758,0.007874015748031496,336,0
656,734,0,0.0,0,0,725,0
789,1403,3,0.01875,0.6604429480799132,0.032038173959529466,5772,0
1237,1782,1,0.006993006993006993,0.23459420572161058,0.014084507042253521,1215,0
1376,1635,4,0.0380952380952381,0.8127965867994343,0.031906347338711005,1848,0
125,517,6,0.031413612565445025,1.2834578056276245,0.06716849790811051,6840,0
836,862,0,0.0,0,0,504,0
464,1484,4,0.037037037037037035,0.8356880795507634,0.03454201231204168,2652,0
268,617,2,0.01818181818181818,0.359346330787388,0.007943525184904494,636,0
1540,1938,3,0.021739130434782608,0.5879871964260536,0.018795742415454664,4464,0
1243,1323,0,0.0,0,0,1635,0
815,1825,0,0.0,0,0,36,0
553,1348,1,0.01020408163265306,0.1756317254872274,0.003367003367003367,2408,0
1003,1446,0,0.0,0,0,0,0
278,478,0,0.0,0,0,82,0
245,400,0,0.0,0,0,36,0
1773,2048,6,0.02531645569620253,1.232353148351202,0.05005710825641549,7106,0
19,658,1,0.02,0.17573582267111576,0.0033783783783783786,410,0
460,1728,3,0.017241379310344827,0.5903120086768509,0.021376691977550346,6350,0
187,260,0,0.0,0,0,212,0
641,1161,2,0.020833333333333332,0.44097778092613393,0.022068511198945984,2040,0
312,635,0,0.0,0,0,272,0
1488,1995,11,0.042801556420233464,2.2606166387642763,0.09305382809239848,17931,0
66,321,10,0.036231884057971016,1.9473854897517855,0.062385586755248176,12168,0
915,1580,4,0.026143790849673203,0.800906575772022,0.02732003862150921,3406,0
1057,1385,3,0.014563106796116505,0.5681436150996312,0.01597003651013471,5808,0
401,1891,6,0.028985507246376812,1.1411682758650827,0.032754141157117105,7182,0
1291,1978,0,0.0,0,0,209,0
264,1478,1,0.006666666666666667,0.18556071437446803,0.0045662100456621,2730,0
1242,1588,0,0.0,0,0,7,0
913,2050,22,0.07407407407407407,4.506826792481584,0.23863528115394927,22890,0
15,1672,0,0.0,0,0,1484,0
1832,1944,4,0.03305785123966942,0.7757656555039427,0.0235564610060381,3444,0
426,1171,3,0.0297029702970297,0.6240221760708347,0.024639086403792285,2448,0
634,800,0,0.0,0,0,208,0
349,1308,0,0.0,0,0,180,0
194,517,5,0.02702702702702703,0.9700736473449881,0.0295997155177656,5776,0
363,2024,0,0.0,0,0,648,0
1311,1805,0,0.0,0,0,585,0
597,728,0,0.0,0,0,220,0
1631,1968,3,0.02727272727272727,0.6062557681571115,0.022383776973740256,2812,0
1136,1846,11,0.055,2.1467778992539412,0.06736153301478305,10200,0
994,1693,1,0.025,0.16275549919030172,0.002145922746781116,418,0
937,1000,6,0.027522935779816515,1.1831232736353214,0.03933497181494965,10608,0
139,1214,0,0.0,0,0,39,0
845,1473,1,0.010638297872340425,0.19957549119135506,0.006666666666666667,2236,0
1844,1865,5,0.04672897196261682,0.9881970205921332,0.032951326568347844,2560,0
1019,1754,0,0.0,0,0,185,0
96,1072,1,0.008695652173913044,0.20325282050390903,0.0072992700729927005,3040,0
265,1486,1,0.013513513513513514,0.18524821412271236,0.004524886877828055,1316,0
1281,1642,0,0.0,0,0,144,0
1222,1496,3,0.02654867256637168,0.6566623780203427,0.03351271463706311,3300,0
567,2029,0,0.0,0,0,327,0
60,560,0,0.0,0,0,72,0
387,1092,32,0.09667673716012085,6.525063608381193,0.26797188929749394,31220,0
545,1048,0,0.0,0,0,292,0
1008,1385,0,0.0,0,0,1584,0
375,2001,9,0.045,1.7818598355041169,0.06256168562600994,10164,0
766,916,9,0.045,1.8036420417549208,0.07277076484748585,9028,0
1248,1647,1,0.012345679012345678,0.17669460948483234,0.003484320557491289,1456,0
327,1461,3,0.020833333333333332,0.6131463873201708,0.022703861950185478,4850,0
922,1975,4,0.043478260869565216,0.8181686581334091,0.030958184978129414,2295,0
992,1446,0,0.0,0,0,0,0
588,1484,0,0.0,0,0,204,0
1229,1533,7,0.0603448275862069,1.4431029290027018,0.057860193567444915,3626,0
429,1264,0,0.0,0,0,156,0
794,1614,2,0.009174311926605505,0.4011943921670419,0.015112227534235474,1899,0
407,1550,0,0.0,0,0,1458,0
693,1832,6,0.03680981595092025,1.2115659514189232,0.04475249109224941,7140,0
1207,1863,1,0.03333333333333333,0.25694917118487537,0.02040816326530612,130,0
762,1944,11,0.06358381502890173,2.1910498428379186,0.07557466981336246,5863,0
70,1046,0,0.0,0,0,576,0
350,1847,1,0.01818181818181818,0.2023618696943225,0.007142857142857143,775,0
302,1564,8,0.034782608695652174,1.662481358016427,0.07522800056344506,9400,0
112,894,2,0.010309278350515464,0.3858068483375554,0.011297852474323064,1504,0
1204,1907,18,0.06545454545454546,3.595994424285074,0.12802799136631957,19482,0
1584,1632,3,0.02112676056338028,0.567162644582591,0.01667839912663901,4950,0
1011,1445,1,0.011111111111111112,0.22449978268220952,0.011627906976744186,1014,0
531,1102,0,0.0,0,0,34,0
467,1324,3,0.05660377358490566,0.6769240759628137,0.03638578940618187,748,0
693,1818,0,0.0,0,0,595,0
909,1127,0,0.0,0,0,114,0
442,1982,4,0.028368794326241134,0.7977261801383577,0.03222026385061056,2806,0
675,827,0,0.0,0,0,150,0
259,875,3,0.031914893617021274,0.5871859785186525,0.018999192897497984,1482,0
202,1415,1,0.02040816326530612,0.20207082625776437,0.0070921985815602835,616,0
783,1318,1,0.016666666666666666,0.1921596300948879,0.005494505494505495,720,0
232,792,0,0.0,0,0,91,0
602,838,2,0.0125,0.4029718760505526,0.014164986075098435,4061,0
648,1606,0,0.0,0,0,462,0
1054,1924,1,0.02702702702702703,0.24136313830927508,0.015873015873015872,336,0
141,2032,7,0.04697986577181208,1.484556699937318,0.06832795392646868,5555,0
367,1738,1,0.005988023952095809,0.18403591485650023,0.004366812227074236,656,0
296,1044,0,0.0,0,0,150,0
561,1332,0,0.0,0,0,2,0
877,943,0,0.0,0,0,50,0
900,1544,6,0.05454545454545454,1.1134241469557988,0.02877527655873135,2580,0
501,2049,1,0.009345794392523364,0.2710850306818168,0.025,315,0
112,1572,0,0.0,0,0,200,0
1468,1743,4,0.031496062992125984,0.7530773776641955,0.02117831611545767,4108,0
1812,1847,5,0.03759398496240601,0.9657861047709072,0.02905200255309149,3317,0
1234,1960,1,0.004149377593360996,0.2473379469500514,0.017543859649122806,1872,0
377,1628,2,0.021739130434782608,0.38923880977693015,0.01175378905041757,1885,0
814,1027,8,0.0427807486631016,1.6652708161668481,0.07178004460389992,8384,0
213,926,1,0.00684931506849315,0.16965246999863726,0.0027548209366391185,2210,0
1009,1061,18,0.05187319884726225,3.734737362921338,0.15303493433223672,30336,0
381,1378,1,0.0136986301369863,0.22449978268220952,0.011627906976744186,1173,0
671,957,0,0.0,0,0,324,0
1280,1283,4,0.03333333333333333,0.7780712248803433,0.024468183724419085,2820,0
412,1514,4,0.034782608695652174,0.7916460981910449,0.025993138259054794,2890,0
819,1648,0,0.0,0,0,153,0
325,1685,2,0.020202020202020204,0.33448692943297037,0.00510450262843792,1068,0
672,1706,0,0.0,0,0,944,0
1298,1826,3,0.015228426395939087,0.5731591416735046,0.016105544782015372,9999,0
470,597,0,0.0,0,0,0,0
245,989,0,0.0,0,0,3,0
1928,1950,0,0.0,0,0,1012,0
186,1148,0,0.0,0,0,369,0
912,1110,0,0.0,0,0,592,0
1590,1985,5,0.024509803921568627,1.044681554830231,0.04282793527019468,3780,0
473,945,0,0.0,0,0,16,0
1814,1970,0,0.0,0,0,364,0
1319,1355,0,0.0,0,0,0,0
706,1168,0,0.0,0,0,248,0
1504,1657,0,0.0,0,0,369,0
463,1228,0,0.0,0,0,134,0
1016,1949,0,0.0,0,0,105,0
1672,1780,0,0.0,0,0,112,0
1158,1731,0,0.0,0,0,748,0
504,1115,1,0.007407407407407408,0.18668606248878736,0.0047169811320754715,3535,0
918,1328,0,0.0,0,0,14,0
639,1349,1,0.02127659574468085,0.22630370469475658,0.012048192771084338,560,0
16,50,2,0.025,0.40271559393538847,0.014605514605514607,1656,0
1196,1517,1,0.019230769230769232,0.25831776680732876,0.020833333333333332,462,0
802,1698,0,0.0,0,0,1372,0
228,692,1,0.025,0.3396232718951086,0.05263157894736842,378,0
548,724,0,0.0,0,0,1350,0
1175,1207,0,0.0,0,0,2756,0
574,1977,0,0.0,0,0,138,0
600,1662,0,0.0,0,0,2223,0
446,2056,6,0.03428571428571429,1.215394357306205,0.04569465267026095,6784,0
940,1403,0,0.0,0,0,666,0
765,1714,6,0.03529411764705882,1.1435062630557176,0.03421323737442946,7068,0
983,1618,0,0.0,0,0,268,0
1134,1363,6,0.03488372093023256,1.1805163184786454,0.04749204602057759,4557,0
71,1600,0,0.0,0,0,135,0
969,1938,5,0.04854368932038835,1.077153063031831,0.050893818809853615,2880,0
190,258,0,0.0,0,0,1200,0
699,1612,0,0.0,0,0,240,0
1232,1829,0,0.0,0,0,108,0
750,1492,0,0.0,0,0,13,0
370,1064,0,0.0,0,0,106,0
520,1481,1,0.01282051282051282,0.1965564746312216,0.006172839506172839,1470,0
1132,2015,0,0.0,0,0,2210,0
98,1088,2,0.013071895424836602,0.37910530618694926,0.010334849111202978,750,0
877,1998,0,0.0,0,0,80,0
911,1472,1,0.0070921985815602835,0.20178266682373375,0.007042253521126761,1905,0
1006,1503,0,0.0,0,0,120,0
39,1003,0,0.0,0,0,0,0
177,1164,0,0.0,0,0,50,0
1193,1615,3,0.031914893617021274,0.5773359260615414,0.016798432609647408,2010,0
180,1378,0,0.0,0,0,561,0
37,900,4,0.03669724770642202,0.7359928564424815,0.019132384483821242,2322,0
1194,1717,3,0.027522935779816515,0.6768237044360421,0.03844822581005337,1372,0
358,1634,0,0.0,0,0,228,0
652,1271,1,0.047619047619047616,0.18619761651459218,0.004651162790697674,105,0
552,1122,0,0.0,0,0,720,0
715,1823,0,0.0,0,0,150,0
1133,1496,5,0.03067484662576687,0.9455066055055253,0.026996107952681606,5900,0
1288,1405,1,0.004219409282700422,0.18330726621844892,0.004273504273504274,3552,0
19,1874,0,0.0,0,0,697,0
384,1116,17,0.08056872037914692,3.5416137716206433,0.15143504485036915,12267,0
72,904,1,0.004016064257028112,0.23782951347935782,0.014925373134328358,4809,0
78,1532,1,0.007042253521126761,0.23459420572161058,0.014084507042253521,1080,0
835,1405,0,0.0,0,0,1088,0
692,974,0,0.0,0,0,162,0
952,1232,0,0.0,0,0,972,0
64,1817,6,0.023346303501945526,1.0983881418919823,0.02661474407226085,10320,0
672,1816,0,0.0,0,0,368,0
1277,1830,3,0.046153846153846156,0.7645641733946964,0.06078921078921079,1092,0
679,1283,7,0.035175879396984924,1.3616117684217155,0.044404558895365806,10528,0
570,1066,2,0.01098901098901099,0.5584193953077419,0.05654761904761904,8023,0
577,668,0,0.0,0,0,2112,0
280,835,2,0.022727272727272728,0.4490397803258163,0.024242424242424242,1496,0
399,1675,0,0.0,0,0,2704,0
267,855,5,0.022935779816513763,0.957355899754546,0.02847602494194034,2332,0
1271,1610,0,0.0,0,0,435,0
1465,2051,2,0.01694915254237288,0.37848813133927284,0.010342663486883393,1836,0
383,1170,1,0.006622516556291391,0.18021017998330122,0.0038910505836575876,300,0
23,1173,4,0.030534351145038167,0.7733837469476221,0.024043978801619972,4446,0
340,484,0,0.0,0,0,384,0
976,1413,8,0.035555555555555556,1.7330690557585728,0.08406479409490991,11220,0
1364,1924,2,0.034482758620689655,0.38201119021358454,0.010678871090770405,864,0
1150,1924,0,0.0,0,0,2904,0
1032,1367,1,0.0196078431372549,0.2473379469500514,0.017543859649122806,651,0
373,785,2,0.016666666666666666,0.4562115195732722,0.02533373786407767,3705,0
216,1567,1,0.003745318352059925,0.24842549839846914,0.017857142857142856,2580,0
196,680,1,0.01694915254237288,0.3459762562611936,0.05555555555555555,644,0
1205,1485,0,0.0,0,0,39,0
1235,1726,0,0.0,0,0,210,0
736,1748,0,0.0,0,0,24,0
639,1887,1,0.03125,0.2064329849677758,0.007874015748031496,260,0
1088,1273,0,0.0,0,0,35,0
127,1431,4,0.024691358024691357,0.8202741728294782,0.031907599456201044,4488,0
772,2022,0,0.0,0,0,140,0
259,974,0,0.0,0,0,114,0
341,1761,0,0.0,0,0,165,0
576,1130,1,0.005649717514124294,0.20815895490223127,0.00819672131147541,1837,0
752,1793,1,0.005681818181818182,0.2211514277946646,0.010869565217391304,1190,0
178,349,0,0.0,0,0,260,0
403,501,0,0.0,0,0,36,0
443,1000,11,0.043137254901960784,2.1534016349972727,0.07431175386333862,17160,0
992,1995,0,0.0,0,0,0,0
811,1887,0,0.0,0,0,286,0
1198,1526,0,0.0,0,0,1470,0
139,560,0,0.0,0,0,12,0
573,736,0,0.0,0,0,24,0
640,1017,15,0.06147540983606557,3.06936861067785,0.12616359171093142,15900,0
97,707,0,0.0,0,0,1610,0
826,1460,0,0.0,0,0,52,0
396,1909,3,0.024193548387096774,0.6306444360601008,0.03076231139369967,4002,0
1314,1437,1,0.010526315789473684,0.2452460618098304,0.01694915254237288,368,0
133,839,1,0.004329004329004329,0.28853900817779266,0.03125,1356,0
1174,1825,1,0.012987012987012988,0.19878985003420896,0.006535947712418301,1080,0
1394,1770,4,0.039603960396039604,0.8374377695365536,0.034106932334162086,2000,0
56,429,6,0.03680981595092025,1.3220982517025988,0.07059216641412386,5070,0
163,904,1,0.017543859649122806,0.1942692710996454,0.005813953488372093,777,0
228,2055,0,0.0,0,0,308,0
720,1259,0,0.0,0,0,22,0
1898,1930,4,0.022857142857142857,0.7486908321255412,0.021109164318063964,3978,0
1009,1982,3,0.02027027027027027,0.6582832343663572,0.034457920128651835,2944,0
101,1455,1,0.012658227848101266,0.17934166569700832,0.003787878787878788,639,0
35,1096,0,0.0,0,0,153,0
1553,1963,30,0.09146341463414634,5.860549091041015,0.19220787992529098,32037,0
515,1324,0,0.0,0,0,154,0
191,1748,0,0.0,0,0,90,0
972,1778,11,0.06077348066298342,2.4047292706560044,0.14023060033824034,9215,0
40,1377,3,0.014563106796116505,0.6380142476401042,0.02730797801218244,2364,0
129,1773,1,0.004739336492890996,0.1909693656682039,0.005319148936170213,627,0
84,1347,0,0.0,0,0,1862,0
412,883,1,0.010101010101010102,0.23307527170850925,0.0136986301369863,1275,0
1466,1606,1,0.006329113924050633,0.20386217799573403,0.007407407407407408,770,0
345,402,0,0.0,0,0,54,0
1651,2003,17,0.05723905723905724,3.5653098991629584,0.15954368695256899,23973,0
1228,2027,0,0.0,0,0,134,0
1087,1579,2,0.023255813953488372,0.4212707510261692,0.01899725812769291,1855,0
19,1504,0,0.0,0,0,123,0
631,1727,2,0.037037037037037035,0.43939486406667305,0.02317629179331307,720,0
395,1286,0,0.0,0,0,187,0
67,1933,1,0.024390243902439025,0.19340549181849295,0.005681818181818182,416,0
99,296,0,0.0,0,0,240,0
866,1987,3,0.019736842105263157,0.5645853398729177,0.014814594864242107,4366,0
380,2028,7,0.041176470588235294,1.3922550935449889,0.05022423057438152,7232,0
418,1934,0,0.0,0,0,215,0
3,458,0,0.0,0,0,205,0
322,1776,13,0.06701030927835051,2.493093443595485,0.07407222468672085,10406,0
223,266,0,0.0,0,0,112,0
842,1561,12,0.05660377358490566,2.3475915265435487,0.07529304832969505,9063,0
399,525,0,0.0,0,0,572,0
680,1552,2,0.01680672268907563,0.42116344339948053,0.017419787091491105,3450,0
288,1219,0,0.0,0,0,480,0
1226,1714,6,0.05714285714285714,1.156424656150703,0.03814629490651122,3038,0
18,1572,2,0.01834862385321101,0.43212500641651974,0.0197787776527934,2150,0
68,948,1,0.012195121951219513,0.19585011338479313,0.006060606060606061,792,0
12,1079,2,0.014492753623188406,0.43060242793496567,0.020027744061036933,1536,0
246,1776,2,0.022222222222222223,0.3750032258128258,0.0105265356419307,516,0
400,2003,0,0.0,0,0,2196,0
1304,1320,1,0.02,0.2729584204093974,0.02564102564102564,638,0
515,1145,0,0.0,0,0,238,0
229,1587,10,0.058823529411764705,2.07418407948543,0.08902981150990086,6075,0
877,1932,0,0.0,0,0,35,0
982,1544,5,0.02304147465437788,0.9871930819475649,0.03336475884071498,5760,0
294,1179,1,0.014925373134328358,0.23955611574701857,0.015384615384615385,315,0
1304,1621,2,0.043478260869565216,0.39100768064378577,0.012012120337637978,572,0
768,1915,1,0.006802721088435374,0.1597063528015264,0.0019083969465648854,1120,0
375,983,0,0.0,0,0,154,0
308,1453,4,0.032520325203252036,0.8313533498929645,0.03480575193113837,3652,0
1119,1900,0,0.0,0,0,1886,0
1049,1838,0,0.0,0,0,2548,0
332,689,14,0.058333333333333334,2.6627644158693844,0.07614610490758658,14685,0
363,1191,1,0.015384615384615385,0.2473379469500514,0.017543859649122806,864,0
568,651,0,0.0,0,0,783,0
1115,1922,2,0.01904761904761905,0.5136298249595712,0.04301470588235294,606,0
228,598,0,0.0,0,0,770,0
745,1041,0,0.0,0,0,816,0
1375,1422,0,0.0,0,0,378,0
10,1251,0,0.0,0,0,36,0
339,1974,1,0.00980392156862745,0.20325282050390903,0.0072992700729927005,1012,0
417,1303,7,0.0319634703196347,1.3925927876158108,0.04837214593228042,11400,0
672,1832,0,0.0,0,0,1344,0
84,1578,0,0.0,0,0,228,0
1490,1629,1,0.02857142857142857,0.16965246999863726,0.0027548209366391185,275,0
1403,1604,3,0.016853932584269662,0.7539979811745265,0.07215267684581764,7770,0
824,1917,4,0.03333333333333333,0.9274414272506416,0.06240176262094071,1819,0
589,1317,1,0.011904761904761904,0.2064329849677758,0.007874015748031496,616,0
6,1123,0,0.0,0,0,1241,0
455,785,5,0.02631578947368421,1.0559561503488146,0.052593611400112095,7866,0
420,1989,0,0.0,0,0,546,0
97,929,0,0.0,0,0,1225,0
1058,1197,1,0.022222222222222223,0.1985327397206032,0.006493506493506494,240,0
444,1999,0,0.0,0,0,1548,0
271,1446,0,0.0,0,0,90,0
164,378,1,0.017857142857142856,0.1854039774541508,0.004545454545454545,810,0
636,1706,5,0.02702702702702703,0.9647382080212614,0.031460696170812916,7729,0
178,464,1,0.011111111111111112,0.18288021239510488,0.004219409282700422,1014,0
858,1882,7,0.02834008097165992,1.398904200335222,0.05653662807793971,13104,0
610,2036,3,0.028846153846153848,0.5892860588074758,0.020286688655000246,2806,0
724,870,1,0.0136986301369863,0.17934166569700832,0.003787878787878788,1320,0
664,792,2,0.022222222222222223,0.40531468355336675,0.014389233954451346,595,0
991,1428,0,0.0,0,0,1720,0
1180,1250,0,0.0,0,0,182,0
822,1193,1,0.013157894736842105,0.16965246999863726,0.0027548209366391185,1410,0
85,974,0,0.0,0,0,306,0
1183,1424,2,0.005952380952380952,0.38246672209676097,0.010813418856786059,1992,0
100,1040,12,0.05240174672489083,2.3832569664609107,0.08671215612557533,14280,0
1055,1414,1,0.014084507042253521,0.2227848098240302,0.011235955056179775,767,0
440,1760,1,0.010416666666666666,0.16275549919030172,0.002145922746781116,1360,0
223,1474,0,0.0,0,0,816,0
676,1503,6,0.0335195530726257,1.167686450407766,0.03613910644690911,7800,0
227,450,0,0.0,0,0,648,0
804,1482,1,0.010416666666666666,0.18345128336892721,0.004291845493562232,1650,0
1467,1660,9,0.037815126050420166,1.7970830986081563,0.06467537728407513,12900,0
1059,1265,0,0.0,0,0,55,0
1855,2010,17,0.06666666666666667,3.4334510128338924,0.12984802915801386,15792,0
1516,1738,15,0.05244755244755245,2.9956302367854044,0.10384790064540823,22468,0
470,1051,0,0.0,0,0,0,0
500,627,0,0.0,0,0,1638,0
655,1224,2,0.013157894736842105,0.3917537121754772,0.012244749654821599,2904,0
430,1472,0,0.0,0,0,165,0
1422,1527,11,0.04526748971193416,2.1761280562348855,0.07743234158761364,16128,0
773,2057,2,0.017857142857142856,0.6351364466115589,0.10111317254174397,2849,0
189,353,5,0.058823529411764705,1.0197254616254385,0.03781386965220994,2000,0
760,1073,0,0.0,0,0,3084,0
1449,1856,2,0.020618556701030927,0.38078748705659426,0.010471204188481676,2408,0
487,795,0,0.0,0,0,144,0
322,1567,19,0.05277777777777778,3.7476702257751113,0.1369615197715843,31218,0
400,2026,0,0.0,0,0,1308,0
469,553,2,0.016666666666666666,0.4191742770868726,0.017819148936170214,3696,0
584,749,0,0.0,0,0,85,0
971,1649,3,0.02158273381294964,0.627841447835269,0.03044941805794906,3520,0
412,1317,8,0.05194805194805195,1.6039679877888173,0.055250867298491324,6545,0
352,1894,1,0.00625,0.1965564746312216,0.006172839506172839,1224,0
